12279, 86, 139, 148
857, 45, 6, 39
12095, 49, 133, 162
5261, 83, 41, 93
6833, 78, 56, 82
2661, 67, 19, 124
12804, 60, 162, 165
2886, 36, 21, 77
11721, 95, 124, 141
147, 60, 1, 17
4443, 24, 34, 57
10932, 30, 109, 110
1106, 34, 8, 12
1214, 43, 8, 146
3217, 88, 23, 167
2435, 60, 18, 20
1049, 72, 7, 114
34, 26, 0, 45
9671, 87, 89, 110
9610, 93, 88, 121
1980, 96, 14, 105
10449, 24, 100, 173
10908, 49, 108, 151
9279, 40, 83, 171
5279, 20, 41, 112
11876, 99, 128, 129
6418, 18, 52, 79
5168, 12, 40, 107
11433, 7, 118, 134
10603, 74, 103, 141
12271, 64, 138, 178
6543, 7, 53, 110
3340, 20, 24, 167
6825, 11, 56, 71
6273, 44, 50, 158
925, 96, 6, 121
2322, 6, 17, 33
8015, 61, 68, 157
12175, 22, 135, 177
5422, 27, 42, 154
10326, 12, 98, 175
11723, 64, 124, 143
9463, 30, 86, 120
2220, 12, 16, 73
2881, 100, 21, 72
1452, 26, 10, 120
12535, 61, 148, 156
11843, 26, 127, 141
3555, 7, 26, 133
1798, 16, 13, 44
12329, 64, 140, 176
7666, 23, 64, 176
8377, 70, 72, 176
11113, 62, 112, 129
11610, 44, 121, 170
3313, 22, 24, 133
6745, 38, 55, 104
9072, 49, 81, 115
3233, 27, 24, 31
3801, 47, 28, 136
8837, 42, 78, 124
10909, 91, 108, 152
7160, 73, 59, 122
11480, 75, 119, 133
1326, 32, 9, 112
6768, 81, 55, 129
8693, 83, 76, 157
11360, 45, 116, 169
12627, 18, 152, 163
12137, 14, 134, 173
1577, 79, 11, 108
5837, 96, 46, 116
506, 86, 3, 126
5443, 45, 43, 45
7972, 32, 68, 102
753, 29, 5, 85
6615, 21, 54, 73
829, 93, 5, 176
10526, 89, 102, 120
6940, 38, 57, 84
8236, 58, 71, 103
680, 96, 4, 170
4026, 52, 30, 118
1034, 67, 7, 96
7511, 87, 63, 85
8964, 37, 80, 82
10514, 70, 102, 106
4266, 40, 32, 122
8036, 7, 68, 179
2428, 74, 17, 171
4082, 55, 31, 45
5984, 19, 47, 165
12375, 11, 142, 162
3326, 70, 24, 150
12143, 77, 135, 137
7339, 94, 61, 111
8068, 13, 69, 109
4873, 73, 37, 163
5359, 51, 42, 72
9908, 46, 92, 143
5005, 32, 39, 40
5867, 73, 46, 152
11270, 71, 115, 119
12358, 68, 141, 177
5433, 67, 42, 166
608, 4, 4, 79
1478, 97, 10, 148
927, 78, 6, 123
9864, 76, 91, 170
12536, 57, 148, 157
1998, 70, 14, 129
8980, 93, 80, 103
12698, 46, 156, 157
5488, 78, 43, 98
9922, 74, 92, 164
11254, 21, 114, 162
10184, 7, 96, 154
2943, 35, 21, 150
2650, 85, 19, 113
812, 70, 5, 154
6047, 88, 48, 106
10837, 17, 107, 130
1622, 89, 11, 163
4607, 31, 35, 122
10412, 28, 100, 120
2952, 72, 21, 159
4139, 81, 31, 113
3543, 60, 26, 120
3535, 14, 26, 112
5035, 21, 39, 81
10151, 16, 96, 108
8608, 34, 75, 153
12051, 49, 132, 152
12138, 33, 134, 174
2948, 28, 21, 155
7920, 47, 67, 148
4326, 3, 33, 54
5737, 51, 45, 129
5875, 80, 46, 160
6968, 62, 57, 116
12519, 29, 147, 168
5981, 69, 47, 160
2760, 33, 20, 81
7226, 87, 60, 85
11067, 66, 111, 140
3019, 37, 22, 81
12583, 67, 150, 161
7130, 6, 59, 83
7327, 66, 61, 96
10072, 86, 95, 97
4549, 77, 35, 49
8306, 60, 72, 82
1097, 93, 7, 173
411, 67, 2, 168
5298, 12, 41, 135
8254, 98, 71, 129
8177, 90, 70, 136
2088, 88, 15, 73
2329, 96, 17, 43
5790, 71, 46, 60
4758, 22, 36, 157
3818, 53, 28, 157
2973, 88, 22, 27
11086, 64, 111, 160
4173, 5, 31, 158
1179, 23, 8, 103
1310, 7, 9, 94
993, 49, 7, 43
8802, 19, 78, 79
9262, 61, 83, 147
1042, 80, 7, 105
10928, 51, 108, 176
2863, 16, 21, 52
2601, 7, 19, 61
9211, 81, 82, 178
9682, 13, 89, 124
6471, 78, 52, 145
6851, 42, 56, 102
12646, 67, 153, 161
11318, 94, 116, 117
11695, 61, 123, 165
8124, 62, 70, 71
11816, 92, 126, 160
442, 50, 3, 32
3023, 19, 22, 86
5240, 19, 41, 67
6538, 45, 53, 103
11471, 17, 119, 120
9418, 98, 85, 159
7119, 38, 59, 71
4741, 35, 36, 138
4556, 88, 35, 58
3911, 19, 29, 122
7217, 6, 60, 74
6060, 100, 48, 126
12062, 57, 132, 165
10517, 61, 102, 110
9177, 56, 82, 139
3644, 26, 27, 85
8431, 14, 73, 142
5713, 68, 45, 103
3857, 25, 29, 55
4875, 53, 37, 168
5389, 57, 42, 109
10996, 3, 110, 118
1298, 60, 9, 80
11786, 72, 125, 173
4450, 97, 34, 66
2875, 44, 21, 65
5561, 100, 44, 48
3078, 87, 22, 160
10922, 34, 108, 167
12144, 66, 135, 138
6201, 26, 50, 65
913, 69, 6, 108
2117, 8, 15, 108
12447, 92, 144, 173
10382, 95, 99, 165
3938, 13, 29, 154
4284, 47, 32, 149
2582, 96, 19, 40
3921, 26, 29, 134
8133, 5, 70, 81
4534, 7, 34, 173
7624, 44, 64, 115
12374, 15, 142, 161
1591, 58, 11, 124
12789, 85, 160, 178
10433, 96, 100, 152
7993, 13, 68, 126
9859, 82, 91, 164
4604, 74, 35, 117
2121, 24, 15, 113
1059, 99, 7, 125
12853, 38, 166, 167
8314, 73, 72, 91
10981, 67, 109, 170
10425, 52, 100, 142
2531, 60, 18, 128
6163, 32, 49, 138
6777, 36, 55, 139
46, 10, 0, 60
3298, 76, 24, 114
4142, 7, 31, 117
11333, 52, 116, 136
4426, 37, 33, 178
6910, 38, 56, 175
6291, 72, 50, 177
1079, 77, 7, 151
5143, 47, 40, 76
3131, 25, 23, 67
10469, 27, 101, 125
9760, 32, 90, 129
10943, 18, 109, 125
159, 18, 1, 29
8807, 30, 78, 85
3585, 17, 26, 169
8631, 19, 76, 77
1606, 86, 11, 141
7560, 78, 63, 147
11619, 51, 122, 125
3940, 99, 29, 156
219, 14, 1, 99
10160, 37, 96, 118
1243, 97, 9, 12
4815, 40, 37, 86
10367, 40, 99, 148
9793, 95, 90, 175
2099, 71, 15, 88
6017, 93, 48, 73
10620, 31, 103, 163
2612, 51, 19, 73
10316, 63, 98, 163
674, 52, 4, 162
1866, 97, 13, 126
9270, 88, 83, 157
4853, 99, 37, 136
473, 68, 3, 79
11991, 69, 130, 176
10296, 52, 98, 140
1333, 61, 9, 125
1954, 3, 14, 72
1665, 56, 12, 56
7847, 55, 66, 170
5316, 26, 41, 158
10915, 52, 108, 158
4396, 74, 33, 137
8629, 78, 75, 176
2044, 42, 15, 21
9927, 28, 92, 170
1440, 35, 10, 106
5069, 42, 39, 127
6687, 20, 54, 160
8936, 95, 79, 142
8397, 17, 73, 98
9492, 92, 86, 152
2505, 86, 18, 99
933, 83, 6, 132
1460, 25, 10, 130
4685, 45, 36, 76
2452, 10, 18, 39
10392, 27, 99, 177
12046, 93, 132, 147
10710, 71, 105, 117
1925, 15, 14, 37
2208, 4, 16, 61
6964, 84, 57, 111
8510, 93, 74, 138
9398, 54, 85, 137
3845, 24, 29, 41
3625, 91, 27, 65
4241, 34, 32, 92
1066, 10, 7, 133
3724, 63, 28, 32
8199, 99, 70, 165
268, 65, 1, 166
1540, 70, 11, 58
8673, 76, 76, 129
10470, 12, 101, 126
6021, 7, 48, 77
1043, 53, 7, 106
358, 59, 2, 99
8970, 17, 80, 89
18, 25, 0, 25
10089, 80, 95, 119
5020, 95, 39, 61
369, 90, 2, 111
1291, 40, 9, 72
2246, 48, 16, 102
10939, 99, 109, 118
7401, 32, 62, 65
2603, 81, 19, 63
7997, 61, 68, 132
7750, 62, 65, 169
8303, 75, 72, 79
11389, 15, 117, 144
3968, 65, 30, 49
12601, 96, 151, 159
1185, 99, 8, 109
2470, 98, 18, 61
3058, 14, 22, 134
6456, 77, 52, 129
8524, 24, 74, 153
8663, 15, 76, 116
5871, 34, 46, 156
12092, 2, 133, 159
1794, 86, 13, 40
4442, 92, 34, 56
10275, 4, 98, 116
9863, 38, 91, 168
6675, 33, 54, 147
9, 10, 0, 14
1392, 39, 10, 38
3070, 8, 22, 148
4734, 26, 36, 130
616, 81, 4, 87
6718, 22, 55, 72
4983, 93, 38, 154
2021, 15, 14, 154
4290, 31, 32, 157
4766, 26, 36, 165
2788, 21, 20, 112
10568, 58, 102, 176
10813, 65, 106, 175
5935, 71, 47, 106
6264, 62, 50, 148
3657, 65, 27, 102
4389, 73, 33, 127
3887, 72, 29, 96
11415, 38, 117, 174
4005, 93, 30, 93
10803, 10, 106, 164
11655, 31, 122, 171
8117, 19, 69, 169
9433, 9, 85, 178
11787, 46, 125, 174
4513, 75, 34, 149
5859, 22, 46, 143
12162, 76, 135, 161
12623, 32, 152, 157
9108, 71, 81, 153
11049, 50, 111, 119
4221, 2, 32, 63
2577, 50, 19, 31
5104, 8, 39, 170
10636, 67, 104, 106
843, 69, 6, 21
365, 65, 2, 107
8702, 23, 76, 167
3899, 54, 29, 110
1123, 26, 8, 30
9407, 86, 85, 147
8756, 8, 77, 129
4819, 31, 37, 91
6275, 24, 50, 160
9097, 7, 81, 141
3982, 2, 30, 65
8478, 57, 74, 94
8522, 17, 74, 151
8618, 18, 75, 164
8495, 42, 74, 116
12514, 53, 147, 161
9538, 56, 87, 118
6928, 28, 57, 71
3829, 94, 28, 170
1406, 20, 10, 56
6240, 8, 50, 120
4047, 98, 30, 149
458, 14, 3, 56
10961, 62, 109, 143
12103, 94, 133, 171
584, 71, 4, 47
8083, 20, 69, 130
2747, 74, 20, 65
4957, 14, 38, 120
12199, 96, 136, 160
11701, 76, 123, 173
12155, 42, 135, 151
10733, 13, 105, 149
9217, 66, 83, 88
9383, 74, 85, 120
8541, 98, 74, 175
9722, 46, 89, 169
8619, 52, 75, 165
2344, 58, 17, 64
8121, 43, 69, 176
4693, 26, 36, 84
12129, 96, 134, 163
5017, 57, 39, 57
5940, 94, 47, 112
4836, 42, 37, 113
7867, 43, 67, 82
10757, 69, 106, 107
1685, 10, 12, 79
3346, 71, 24, 174
11432, 63, 118, 133
5573, 97, 44, 63
10291, 12, 98, 135
9644, 23, 88, 168
10590, 24, 103, 126
1727, 17, 12, 128
11230, 96, 114, 135
11038, 86, 110, 171
8180, 3, 70, 141
11235, 14, 114, 140
8620, 36, 75, 166
2665, 70, 19, 129
9952, 24, 93, 112
1733, 77, 12, 135
4433, 34, 34, 42
6212, 76, 50, 82
6856, 40, 56, 107
4022, 31, 30, 114
12216, 11, 137, 139
9156, 26, 82, 113
259, 9, 1, 155
5349, 80, 42, 59
3974, 75, 30, 55
9523, 42, 87, 99
6929, 65, 57, 72
10556, 63, 102, 161
5014, 4, 39, 54
5150, 16, 40, 87
9508, 4, 86, 172
2889, 90, 21, 80
580, 94, 4, 43
4328, 7, 33, 56
3861, 31, 29, 60
12670, 19, 154, 169
916, 8, 6, 111
4554, 20, 35, 55
8325, 17, 72, 109
5483, 44, 43, 93
8448, 2, 73, 166
11171, 10, 113, 130
5861, 23, 46, 146
9799, 17, 91, 93
1296, 91, 9, 78
2128, 65, 15, 122
6322, 22, 51, 91
7049, 36, 58, 100
7110, 76, 59, 60
6509, 24, 53, 62
4203, 47, 32, 44
5766, 49, 45, 163
4521, 75, 34, 157
762, 85, 5, 96
8461, 49, 73, 179
12073, 62, 133, 134
1485, 90, 10, 156
12822, 88, 163, 171
2302, 42, 16, 173
1252, 78, 9, 22
7520, 40, 63, 96
2468, 54, 18, 59
788, 94, 5, 128
2363, 33, 17, 87
8616, 50, 75, 162
2144, 8, 15, 142
4348, 25, 33, 78
54, 17, 0, 71
8436, 41, 73, 147
8558, 42, 75, 93
1463, 74, 10, 133
398, 81, 2, 151
11743, 70, 124, 169
3973, 60, 30, 54
2111, 68, 15, 101
4586, 2, 35, 95
462, 3, 3, 63
8962, 19, 79, 178
9655, 75, 89, 91
3472, 89, 26, 27
4536, 46, 34, 177
7359, 59, 61, 136
11710, 13, 124, 129
11861, 24, 127, 163
12060, 93, 132, 163
8575, 62, 75, 111
3219, 9, 23, 169
3254, 83, 24, 59
2739, 89, 20, 57
8438, 89, 73, 153
11626, 40, 122, 132
10524, 39, 102, 118
489, 99, 3, 103
7228, 5, 60, 87
3284, 36, 24, 97
12843, 91, 165, 170
4054, 59, 30, 161
842, 36, 6, 20
7293, 22, 60, 169
2913, 74, 21, 110
6565, 32, 53, 137
4615, 20, 35, 131
7580, 41, 63, 172
7975, 62, 68, 105
2777, 99, 20, 100
2490, 40, 18, 82
8284, 30, 71, 165
8187, 89, 70, 149
12094, 86, 133, 161
6515, 50, 53, 72
5729, 28, 45, 121
5229, 13, 41, 50
1978, 71, 14, 103
7083, 65, 58, 140
2181, 14, 16, 29
6689, 7, 54, 162
10921, 68, 108, 166
4658, 38, 36, 44
6108, 60, 49, 66
11357, 76, 116, 165
4235, 80, 32, 84
5424, 70, 42, 156
7180, 62, 59, 145
3237, 40, 24, 37
3711, 55, 27, 168
9990, 60, 93, 156
9308, 1, 84, 113
7834, 70, 66, 151
11422, 77, 118, 122
86, 95, 0, 110
87, 55, 0, 113
758, 6, 5, 90
11152, 70, 112, 171
133, 15, 1, 2
9948, 81, 93, 108
1904, 3, 13, 172
7726, 3, 65, 139
10771, 82, 106, 124
9559, 61, 87, 146
8185, 23, 70, 147
684, 82, 4, 175
10441, 56, 100, 161
966, 49, 6, 176
7055, 41, 58, 106
9213, 19, 83, 84
1312, 83, 9, 96
5723, 70, 45, 114
6465, 85, 52, 139
9520, 83, 87, 95
