788, 34, 9, 109
611, 95, 7, 96
1154, 93, 14, 51
4184, 62, 61, 112
2179, 61, 28, 50
4282, 60, 63, 125
5200, 41, 84, 145
5408, 77, 91, 106
2581, 73, 34, 82
5159, 69, 83, 137
1886, 84, 23, 137
3654, 33, 51, 113
2139, 88, 27, 98
2771, 30, 37, 95
1330, 11, 16, 77
4494, 26, 68, 73
4765, 79, 74, 110
2854, 3, 38, 110
346, 7, 4, 51
5213, 65, 85, 104
634, 27, 7, 126
4764, 29, 74, 105
5026, 72, 80, 112
1746, 19, 22, 37
4687, 93, 72, 116
4834, 74, 76, 88
1776, 94, 22, 87
5898, 27, 107, 141
2521, 26, 33, 94
4142, 16, 60, 124
5599, 53, 96, 142
5966, 16, 111, 119
2974, 52, 40, 103
6171, 96, 122, 139
5835, 63, 105, 123
5206, 13, 85, 93
3447, 39, 48, 54
5194, 35, 84, 134
2693, 24, 36, 56
3507, 46, 49, 60
5636, 17, 98, 110
2275, 37, 29, 99
1189, 27, 14, 110
2292, 55, 29, 133
1109, 12, 13, 108
4583, 30, 70, 90
4409, 84, 66, 107
2729, 99, 36, 123
5369, 71, 90, 106
3939, 44, 56, 140
1770, 96, 22, 80
2637, 7, 35, 58
3965, 8, 57, 101
1458, 57, 18, 42
1517, 28, 19, 34
3676, 11, 52, 59
1948, 51, 24, 116
4091, 69, 59, 128
5652, 73, 98, 137
5254, 53, 86, 115
153, 13, 1, 147
824, 90, 10, 35
4737, 25, 73, 131
5858, 4, 106, 116
201, 91, 2, 92
2051, 63, 26, 50
2588, 83, 34, 89
6086, 50, 117, 134
1698, 55, 21, 87
1647, 28, 20, 125
3587, 24, 50, 105
3393, 10, 47, 66
93, 27, 1, 37
623, 57, 7, 111
4352, 41, 65, 82
3694, 32, 52, 102
4708, 34, 73, 75
5540, 36, 95, 106
1180, 64, 14, 96
2391, 37, 31, 90
439, 7, 5, 81
3971, 3, 57, 112
1777, 20, 22, 88
5558, 85, 95, 133
3096, 52, 42, 88
5559, 66, 95, 134
1645, 39, 20, 122
1794, 75, 22, 115
2405, 21, 31, 111
1345, 49, 16, 102
1594, 11, 20, 35
4624, 75, 71, 82
2704, 3, 36, 73
5298, 40, 87, 135
4452, 92, 67, 90
387, 62, 4, 128
33, 2, 0, 53
2225, 37, 28, 139
6085, 11, 117, 133
207, 55, 2, 104
4250, 17, 63, 66
3624, 26, 51, 70
5345, 47, 89, 119
3273, 38, 45, 68
4964, 8, 78, 144
5294, 3, 87, 129
4459, 30, 67, 97
4775, 26, 74, 127
609, 53, 7, 94
5205, 9, 85, 90
6249, 64, 128, 136
2065, 3, 26, 71
3931, 44, 56, 131
339, 63, 4, 40
6114, 52, 119, 127
554, 83, 6, 138
881, 30, 10, 122
416, 28, 5, 42
854, 42, 10, 79
6228, 76, 126, 145
2496, 69, 33, 41
1511, 37, 19, 22
4164, 11, 61, 81
2894, 35, 39, 71
768, 75, 9, 79
5930, 10, 109, 118
1469, 85, 18, 68
5572, 93, 96, 106
3050, 51, 41, 110
5357, 69, 89, 145
4206, 48, 62, 66
5346, 36, 89, 120
2737, 67, 36, 136
1383, 33, 17, 40
1440, 59, 17, 139
2529, 47, 33, 110
706, 63, 8, 104
5998, 58, 112, 136
4193, 71, 61, 130
3085, 100, 42, 67
4478, 46, 67, 125
2481, 13, 32, 131
3339, 46, 46, 74
4613, 28, 70, 141
4304, 36, 64, 76
5980, 73, 111, 142
834, 25, 10, 50
2914, 97, 39, 110
358, 65, 4, 76
2915, 51, 39, 112
5172, 98, 84, 94
437, 11, 5, 77
2586, 34, 34, 87
330, 46, 4, 23
3439, 46, 47, 143
558, 31, 6, 143
5245, 36, 86, 98
5847, 82, 105, 137
4397, 70, 66, 85
4155, 47, 61, 65
2582, 97, 34, 83
1369, 83, 17, 18
3373, 22, 46, 131
3428, 34, 47, 127
4757, 66, 74, 89
3098, 46, 42, 90
6271, 36, 130, 134
71, 35, 0, 122
421, 83, 5, 49
2256, 67, 29, 74
3365, 36, 46, 118
1874, 15, 23, 123
5300, 60, 87, 141
3880, 47, 55, 122
763, 100, 9, 69
1711, 28, 21, 107
5019, 87, 80, 102
3127, 24, 42, 131
1682, 36, 21, 60
2069, 28, 26, 77
5268, 73, 86, 143
4325, 94, 64, 117
381, 68, 4, 116
979, 69, 11, 133
1557, 76, 19, 106
3866, 41, 55, 97
2828, 69, 38, 68
746, 38, 9, 41
5250, 30, 86, 109
5557, 34, 95, 131
3769, 49, 53, 117
6003, 68, 112, 147
596, 37, 7, 67
780, 69, 9, 99
4960, 22, 78, 138
1738, 70, 21, 147
4428, 52, 66, 135
534, 42, 6, 104
1312, 59, 16, 42
2329, 8, 30, 89
6251, 45, 128, 139
3379, 15, 46, 143
704, 31, 8, 102
1636, 35, 20, 110
2634, 96, 35, 54
4351, 45, 65, 80
2913, 24, 39, 105
2039, 53, 25, 144
3070, 63, 42, 45
2453, 78, 32, 90
1422, 20, 17, 107
5343, 68, 89, 117
850, 84, 10, 74
2646, 100, 35, 73
1725, 100, 21, 131
4418, 42, 66, 121
5109, 49, 82, 122
4443, 96, 67, 77
4015, 81, 58, 97
2216, 1, 28, 128
2611, 14, 34, 125
160, 25, 2, 11
5236, 19, 86, 87
3773, 44, 53, 124
1225, 20, 15, 36
1983, 20, 25, 57
2707, 41, 36, 77
737, 41, 9, 22
2409, 80, 31, 127
5872, 80, 106, 140
394, 94, 4, 141
664, 64, 8, 39
3927, 94, 56, 124
3114, 99, 42, 110
1718, 80, 21, 120
3556, 25, 49, 147
3924, 47, 56, 116
6167, 84, 122, 134
1712, 9, 21, 109
279, 72, 3, 80
1566, 33, 19, 118
1619, 30, 20, 76
770, 53, 9, 83
2113, 10, 27, 47
2083, 91, 26, 104
517, 89, 6, 68
3348, 77, 46, 86
3079, 58, 42, 58
3358, 65, 46, 101
5064, 90, 81, 102
1550, 13, 19, 95
2203, 89, 28, 105
407, 1, 5, 24
5550, 15, 95, 120
3053, 8, 41, 113
3487, 35, 48, 119
4476, 67, 67, 122
4498, 76, 68, 80
190, 73, 2, 63
2269, 33, 29, 92
1444, 5, 17, 145
3046, 27, 41, 106
3608, 64, 50, 144
6120, 80, 119, 135
3950, 20, 57, 75
5367, 47, 90, 104
970, 100, 11, 121
5049, 10, 80, 145
1339, 59, 16, 95
1478, 85, 18, 86
29, 18, 0, 46
3435, 14, 47, 137
5173, 34, 84, 95
5826, 47, 105, 109
857, 38, 10, 83
3836, 80, 54, 143
1571, 84, 19, 127
5907, 66, 108, 113
5325, 91, 88, 146
1311, 20, 16, 39
1205, 6, 14, 136
3028, 80, 41, 79
2412, 5, 31, 131
4181, 32, 61, 109
5309, 96, 88, 115
708, 73, 8, 106
5860, 59, 106, 118
38, 52, 0, 60
1548, 33, 19, 92
4865, 29, 76, 137
170, 98, 2, 27
5358, 43, 89, 146
673, 76, 8, 53
1363, 4, 16, 134
3409, 75, 47, 94
1568, 99, 19, 121
2797, 57, 37, 136
3225, 93, 44, 90
1576, 11, 19, 134
5132, 26, 83, 99
1899, 22, 24, 38
2516, 35, 33, 80
2313, 90, 30, 55
3787, 4, 54, 64
283, 14, 3, 88
5483, 58, 93, 130
807, 44, 9, 146
603, 54, 7, 81
4720, 33, 73, 102
5261, 90, 86, 127
2702, 66, 36, 70
5216, 4, 85, 108
5856, 89, 106, 112
2578, 86, 34, 76
5334, 38, 89, 104
2354, 99, 30, 138
5595, 83, 96, 137
2888, 5, 39, 62
4378, 88, 65, 129
5791, 59, 103, 134
5451, 32, 92, 123
4271, 21, 63, 107
5349, 72, 89, 127
3529, 83, 49, 103
5630, 1, 97, 145
1052, 26, 12, 127
2254, 44, 29, 66
2458, 30, 32, 99
4016, 49, 58, 99
5899, 20, 107, 142
5008, 13, 80, 87
1029, 52, 12, 90
4177, 76, 61, 103
1035, 1, 12, 98
490, 40, 6, 31
3834, 72, 54, 141
1800, 100, 22, 122
2218, 62, 28, 130
5330, 46, 89, 95
3709, 88, 52, 127
2413, 90, 31, 133
573, 45, 7, 23
3699, 39, 52, 108
1796, 83, 22, 117
4071, 61, 59, 98
3978, 13, 57, 124
5246, 26, 86, 100
1064, 97, 13, 14
1455, 65, 18, 37
2571, 36, 34, 64
3792, 58, 54, 70
3881, 70, 55, 125
526, 42, 6, 85
1661, 43, 20, 145
2520, 37, 33, 87
6059, 51, 116, 118
2493, 14, 33, 37
3462, 25, 48, 75
2786, 44, 37, 117
1491, 12, 18, 116
832, 37, 10, 48
4173, 76, 61, 99
717, 42, 8, 126
5154, 48, 83, 129
1573, 18, 19, 131
3481, 81, 48, 109
2980, 22, 40, 112
5432, 48, 92, 93
5498, 46, 94, 95
5223, 21, 85, 119
1206, 17, 14, 137
2748, 92, 37, 48
172, 11, 2, 31
142, 69, 1, 121
5075, 15, 81, 122
2896, 1, 39, 75
1462, 62, 18, 54
2285, 20, 29, 118
1689, 80, 21, 73
4896, 29, 77, 121
586, 49, 7, 43
6073, 8, 116, 142
2396, 100, 31, 99
4705, 65, 72, 144
4816, 17, 75, 131
1334, 29, 16, 84
3888, 80, 55, 136
618, 73, 7, 103
6186, 48, 123, 140
4314, 36, 64, 97
4586, 51, 70, 96
3278, 32, 45, 76
5934, 74, 109, 128
4288, 51, 63, 134
2621, 18, 34, 146
4530, 60, 68, 142
4885, 67, 77, 101
6238, 38, 127, 136
3502, 49, 49, 51
874, 12, 10, 112
3623, 44, 51, 68
4943, 60, 78, 117
840, 22, 10, 59
2753, 44, 37, 62
2781, 80, 37, 109
6037, 100, 115, 118
774, 58, 9, 88
4821, 93, 75, 140
4796, 36, 75, 97
2709, 80, 36, 86
5708, 14, 100, 124
4739, 82, 73, 134
620, 41, 7, 106
293, 88, 3, 102
5057, 10, 81, 91
6293, 74, 131, 146
4948, 90, 78, 122
5274, 92, 87, 95
5575, 93, 96, 110
4869, 95, 76, 142
2605, 29, 34, 114
3618, 5, 51, 61
1280, 12, 15, 123
2907, 84, 39, 96
1766, 73, 22, 73
6092, 96, 117, 141
3517, 4, 49, 79
494, 52, 6, 39
956, 60, 11, 103
5650, 11, 98, 134
2262, 80, 29, 84
4711, 64, 73, 85
3961, 10, 57, 94
480, 59, 6, 20
1786, 90, 22, 105
3158, 89, 43, 75
1821, 59, 23, 30
6177, 97, 123, 126
1978, 100, 25, 50
1276, 94, 15, 119
1475, 55, 18, 83
6012, 30, 113, 130
6199, 96, 124, 137
2661, 59, 35, 105
3771, 20, 53, 121
1931, 82, 24, 90
2160, 64, 27, 135
110, 89, 1, 69
1450, 21, 18, 28
1221, 20, 15, 24
2193, 21, 28, 78
3717, 19, 52, 136
2072, 8, 26, 86
6096, 73, 118, 125
4639, 60, 71, 108
5140, 33, 83, 110
6153, 56, 121, 137
6184, 77, 123, 136
2836, 70, 38, 78
224, 44, 2, 129
5798, 47, 103, 145
640, 72, 7, 134
4141, 5, 60, 122
6317, 29, 134, 139
2833, 13, 38, 74
642, 99, 7, 139
6053, 92, 115, 143
4620, 75, 71, 76
4811, 33, 75, 120
2491, 44, 33, 35
6169, 85, 122, 136
1415, 72, 17, 93
2251, 43, 29, 63
643, 71, 7, 144
4353, 17, 65, 83
2150, 46, 27, 115
5351, 75, 89, 135
5774, 36, 103, 111
4701, 56, 72, 140
5264, 73, 86, 134
5684, 93, 99, 137
2504, 83, 33, 52
3138, 88, 42, 146
497, 60, 6, 43
6025, 20, 114, 126
6364, 50, 144, 147
2276, 53, 29, 100
4537, 35, 69, 74
3964, 93, 57, 98
3027, 92, 41, 78
822, 20, 10, 30
3254, 29, 44, 143
1421, 56, 17, 103
5730, 7, 101, 123
5629, 56, 97, 143
4294, 91, 63, 141
4689, 33, 72, 121
253, 78, 3, 27
3030, 85, 41, 81
5609, 73, 97, 110
2759, 100, 37, 74
5204, 79, 85, 88
4457, 25, 67, 95
2916, 96, 39, 116
410, 35, 5, 30
5701, 23, 100, 115
2293, 98, 29, 135
6179, 84, 123, 130
2007, 52, 25, 94
1500, 7, 18, 131
2142, 40, 27, 104
4492, 85, 68, 69
409, 55, 5, 29
4313, 86, 64, 96
6356, 42, 139, 147
3907, 8, 56, 75
1955, 53, 24, 129
4614, 78, 70, 143
5047, 29, 80, 142
724, 88, 8, 136
5016, 40, 80, 97
910, 31, 11, 33
1382, 20, 17, 38
3156, 86, 43, 72
3735, 68, 53, 71
1471, 13, 18, 72
1045, 93, 12, 116
2425, 54, 32, 47
1377, 97, 17, 33
4789, 48, 75, 82
233, 95, 2, 141
1333, 99, 16, 81
1405, 48, 17, 78
3479, 43, 48, 104
1828, 21, 23, 42
4175, 1, 61, 101
1067, 71, 13, 18
3202, 80, 44, 52
4695, 80, 72, 129
662, 27, 8, 37
3385, 70, 47, 53
4714, 17, 73, 90
1598, 28, 20, 41
1888, 40, 23, 141
2092, 33, 26, 122
5238, 45, 86, 90
13, 24, 0, 21
97, 50, 1, 42
514, 48, 6, 65
1847, 7, 23, 82
3455, 98, 48, 64
3413, 63, 47, 99
6166, 21, 122, 132
1541, 34, 19, 77
2960, 12, 40, 81
48, 97, 0, 84
3315, 93, 45, 139
5101, 87, 82, 109
2966, 62, 40, 91
3164, 1, 43, 86
2995, 23, 40, 136
2302, 45, 30, 40
648, 40, 8, 12
2688, 21, 36, 45
4844, 16, 76, 112
1882, 40, 23, 133
4593, 20, 70, 108
4954, 6, 78, 130
5773, 5, 103, 110
2186, 64, 28, 66
1127, 46, 13, 135
1277, 19, 15, 120
2684, 65, 36, 38
1895, 75, 24, 33
972, 56, 11, 124
373, 43, 4, 100
5675, 49, 99, 122
3897, 22, 56, 58
5011, 36, 80, 91
3725, 16, 53, 55
1366, 30, 16, 139
3328, 93, 46, 55
806, 28, 9, 139
5648, 89, 98, 128
175, 52, 2, 34
5562, 75, 95, 138
5023, 45, 80, 107
2352, 5, 30, 136
2906, 64, 39, 94
1862, 99, 23, 104
6066, 74, 116, 127
4252, 92, 63, 68
4394, 30, 66, 77
4729, 39, 73, 115
1910, 73, 24, 57
3276, 11, 45, 73
3708, 3, 52, 126
5913, 46, 108, 126
1693, 23, 21, 79
4247, 84, 62, 147
1567, 48, 19, 119
4243, 11, 62, 139
3191, 49, 43, 139
3431, 86, 47, 131
2518, 84, 33, 83
1409, 84, 17, 83
3477, 77, 48, 102
3176, 26, 43, 108
5232, 45, 85, 142
2014, 95, 25, 102
2181, 7, 28, 56
2033, 24, 25, 132
3177, 51, 43, 110
6136, 60, 120, 133
2157, 97, 27, 129
5618, 77, 97, 125
1755, 9, 22, 57
1211, 48, 14, 143
5329, 76, 89, 94
4327, 19, 64, 121
179, 80, 2, 43
4432, 77, 66, 143
5212, 50, 85, 102
2745, 93, 37, 40
3230, 30, 44, 102
1956, 76, 24, 135
3756, 45, 53, 98
126, 12, 1, 97
6089, 18, 117, 138
1871, 90, 23, 119
3427, 69, 47, 126
6328, 61, 135, 140
1903, 74, 24, 48
4128, 4, 60, 98
2965, 47, 40, 89
6322, 9, 134, 145
2731, 10, 36, 128
2335, 91, 30, 104
1873, 100, 23, 122
5267, 37, 86, 141
3259, 87, 45, 48
4334, 1, 64, 135
513, 3, 6, 64
1098, 56, 13, 85
3395, 72, 47, 69
5967, 64, 111, 120
369, 22, 4, 96
4852, 38, 76, 121
1287, 9, 15, 131
6005, 62, 113, 117
2088, 100, 26, 117
4748, 80, 73, 144
2035, 63, 25, 136
122, 41, 1, 93
1553, 68, 19, 100
4521, 76, 68, 124
5896, 34, 107, 139
392, 84, 4, 136
2192, 34, 28, 74
6152, 36, 121, 135
2497, 3, 33, 42
5641, 69, 98, 118
145, 85, 1, 126
5665, 48, 99, 110
3763, 53, 53, 107
3362, 30, 46, 113
2422, 19, 32, 38
3626, 96, 51, 73
4733, 51, 73, 122
2462, 55, 32, 104
1840, 63, 23, 68
5519, 40, 94, 124
5914, 62, 108, 130
6126, 51, 119, 144
4414, 57, 66, 115
6094, 8, 118, 119
4117, 17, 60, 75
1007, 23, 12, 49
2889, 91, 39, 63
4517, 19, 68, 114
1739, 100, 22, 24
4301, 29, 64, 69
2152, 44, 27, 118
2895, 77, 39, 74
2628, 16, 35, 43
5668, 21, 99, 113
1627, 94, 20, 92
4917, 64, 78, 84
2387, 18, 31, 82
5203, 24, 85, 87
15, 64, 0, 25
2643, 16, 35, 69
3245, 42, 44, 128
761, 59, 9, 62
2683, 39, 35, 146
1294, 9, 15, 140
4027, 61, 58, 118
4182, 49, 61, 110
1395, 28, 17, 61
471, 89, 5, 139
1264, 5, 15, 98
1937, 5, 24, 98
4677, 9, 72, 97
553, 33, 6, 137
3006, 94, 41, 47
100, 90, 1, 46
945, 92, 11, 88
1042, 26, 12, 111
5337, 10, 89, 108
3894, 3, 55, 144
3360, 97, 46, 104
4562, 84, 69, 126
4706, 12, 72, 145
6263, 7, 129, 139
1637, 73, 20, 112
3816, 70, 54, 106
1924, 46, 24, 81
2204, 100, 28, 107
5682, 25, 99, 135
3955, 86, 57, 83
5685, 21, 99, 140
276, 49, 3, 75
1911, 68, 24, 60
6203, 81, 124, 146
4740, 37, 73, 136
4438, 88, 67, 69
3, 10, 0, 4
3991, 27, 57, 147
6305, 81, 133, 135
3541, 64, 49, 122
4278, 62, 63, 115
1267, 95, 15, 103
2606, 11, 34, 115
2710, 48, 36, 87
1219, 2, 15, 21
4115, 18, 60, 72
5478, 99, 93, 120
951, 74, 11, 95
4524, 84, 68, 131
1260, 24, 15, 93
2211, 2, 28, 122
908, 72, 11, 29
3375, 22, 46, 135
4344, 77, 65, 69
3778, 5, 53, 132
4704, 36, 72, 143
461, 52, 5, 121
472, 91, 5, 146
1056, 97, 12, 134
1252, 5, 15, 78
1605, 1, 20, 56
2740, 72, 36, 141
1510, 16, 19, 20
4131, 76, 60, 102
2281, 70, 29, 109
2359, 14, 31, 32
5752, 50, 102, 121
25, 12, 0, 38
2287, 38, 29, 123
2366, 22, 31, 42
3449, 42, 48, 56
2257, 54, 29, 75
7, 43, 0, 12
6290, 98, 131, 141
2360, 73, 31, 33
3198, 63, 43, 147
5566, 28, 96, 99
4781, 1, 74, 141
123, 46, 1, 94
4112, 42, 60, 68
3480, 54, 48, 108
463, 4, 5, 127
95, 9, 1, 39
3956, 75, 57, 84
4412, 29, 66, 112
4584, 60, 70, 91
2850, 32, 38, 105
5643, 8, 98, 121
663, 65, 8, 38
2878, 44, 39, 42
1813, 16, 22, 145
1681, 53, 21, 59
2820, 35, 38, 56
813, 56, 10, 19
2876, 44, 38, 147
5573, 11, 96, 107
1436, 86, 17, 134
191, 77, 2, 64
2406, 67, 31, 114
3513, 43, 49, 73
1403, 64, 17, 75
2550, 42, 33, 144
1805, 40, 22, 133
5844, 43, 105, 134
282, 68, 3, 87
1919, 35, 24, 74
1163, 80, 14, 63
4392, 75, 66, 74
1559, 3, 19, 108
3638, 100, 51, 92
2862, 70, 38, 124
1534, 55, 19, 64
173, 25, 2, 32
1047, 61, 12, 122
5032, 89, 80, 120
636, 69, 7, 130
3451, 4, 48, 60
3781, 30, 53, 139
1839, 66, 23, 67
2274, 94, 29, 97
5214, 60, 85, 105
1132, 34, 13, 147
4996, 24, 79, 136
3724, 1, 53, 54
1402, 49, 17, 74
1188, 56, 14, 109
3144, 48, 43, 53
3126, 57, 42, 130
1000, 100, 12, 38
5184, 84, 84, 117
4179, 62, 61, 106
4501, 42, 68, 88
4977, 84, 79, 98
988, 87, 12, 13
4147, 77, 60, 130
4355, 36, 65, 90
3226, 72, 44, 93
363, 79, 4, 86
2407, 93, 31, 121
4434, 46, 66, 145
3423, 87, 47, 120
3128, 5, 42, 134
6050, 24, 115, 137
1170, 61, 14, 74
4224, 75, 62, 105
5887, 44, 107, 123
896, 3, 10, 147
1065, 89, 13, 15
2625, 80, 35, 39
3532, 58, 49, 108
5285, 92, 87, 115
157, 8, 2, 8
4809, 35, 75, 117
2373, 17, 31, 55
4433, 18, 66, 144
5395, 74, 91, 93
1204, 100, 14, 133
6269, 41, 130, 132
3326, 88, 46, 53
691, 93, 8, 84
4467, 64, 67, 110
1679, 4, 21, 53
4222, 50, 62, 98
4466, 64, 67, 109
1018, 36, 12, 70
2769, 26, 37, 90
3412, 16, 47, 97
5447, 23, 92, 116
2959, 61, 40, 80
4947, 63, 78, 121
3394, 33, 47, 67
5695, 42, 100, 106
1451, 69, 18, 29
5870, 12, 106, 138
2021, 91, 25, 113
536, 87, 6, 106
550, 94, 6, 131
3791, 79, 54, 69
5365, 55, 90, 101
3544, 29, 49, 127
3438, 50, 47, 142
2973, 56, 40, 102
637, 60, 7, 131
3622, 5, 51, 65
5262, 66, 86, 128
12, 51, 0, 20
2455, 64, 32, 94
1726, 100, 21, 132
1666, 97, 21, 27
4374, 12, 65, 123
2294, 16, 29, 137
2734, 92, 36, 133
542, 30, 6, 115
1960, 98, 24, 141
4401, 6, 66, 89
3967, 78, 57, 106
2538, 35, 33, 126
5486, 28, 93, 134
4320, 37, 64, 110
1288, 56, 15, 132
5074, 82, 81, 121
2298, 74, 29, 143
5234, 71, 85, 145
2554, 77, 34, 39
762, 42, 9, 64
1827, 10, 23, 41
5209, 15, 85, 97
6183, 36, 123, 135
6256, 90, 129, 130
3088, 58, 42, 71
5890, 62, 107, 128
495, 75, 6, 41
712, 38, 8, 112
4871, 9, 76, 147
5421, 60, 91, 132
290, 94, 3, 95
2246, 65, 29, 55
1482, 13, 18, 96
5832, 13, 105, 120
6190, 85, 123, 147
1811, 87, 22, 142
5628, 81, 97, 142
3289, 41, 45, 93
2741, 51, 36, 142
1089, 7, 13, 69
5894, 98, 107, 137
5141, 68, 83, 111
2557, 35, 34, 42
5497, 77, 93, 147
6014, 90, 113, 139
2419, 3, 31, 143
4972, 95, 79, 89
4169, 76, 61, 93
5990, 84, 112, 123
6063, 30, 116, 124
6046, 52, 115, 131
6337, 41, 136, 141
6332, 82, 135, 145
3567, 81, 50, 67
1897, 91, 24, 36
819, 17, 10, 26
5260, 80, 86, 125
5992, 3, 112, 129
4950, 26, 78, 126
2252, 4, 29, 64
570, 36, 7, 20
2868, 44, 38, 135
4574, 19, 70, 75
1446, 3, 18, 19
5263, 41, 86, 129
3321, 94, 46, 47
2720, 92, 36, 103
3805, 2, 54, 89
1893, 88, 24, 31
4088, 17, 59, 121
499, 16, 6, 47
5139, 81, 83, 109
5656, 50, 98, 142
1347, 88, 16, 108
3651, 8, 51, 109
1797, 69, 22, 118
4866, 23, 76, 138
85, 32, 1, 16
1630, 14, 20, 100
3835, 99, 54, 142
4070, 37, 59, 97
524, 34, 6, 77
5741, 4, 101, 144
4824, 97, 75, 145
3893, 5, 55, 143
131, 27, 1, 104
3283, 99, 45, 81
6222, 94, 126, 134
802, 80, 9, 134
3899, 10, 56, 61
5651, 51, 98, 136
3124, 33, 42, 127
6327, 26, 135, 139
4105, 17, 59, 146
5968, 8, 111, 121
4520, 80, 68, 122
1936, 44, 24, 97
4444, 48, 67, 78
974, 99, 11, 126
3808, 91, 54, 98
35, 66, 0, 55
3668, 25, 51, 136
4431, 62, 66, 141
4663, 75, 71, 146
799, 63, 9, 130
4590, 20, 70, 104
57, 45, 0, 100
1418, 92, 17, 96
4648, 4, 71, 128
5010, 27, 80, 90
538, 34, 6, 109
1785, 88, 22, 104
2369, 36, 31, 45
2434, 55, 32, 66
1200, 26, 14, 129
3237, 83, 44, 112
5813, 92, 104, 131
1876, 31, 23, 125
1921, 2, 24, 77
1141, 75, 14, 29
4192, 61, 61, 129
2537, 7, 33, 125
2826, 27, 38, 65
4763, 88, 74, 101
5020, 99, 80, 103
5220, 70, 85, 113
3383, 26, 47, 49
4838, 36, 76, 92
3574, 33, 50, 77
4599, 37, 70, 118
3550, 44, 49, 137
6248, 99, 128, 134
1360, 56, 16, 129
4111, 36, 60, 67
